Postcode District,Postcode,Latitude,Longitude,pollen_count
PA30,PA30 8AB,56.01145699999999,-5.4495910000000025,Low
PA31,PA31 8AA,56.029258999999996,-5.427321,Low
PA32,PA32 8AA,56.227203,-5.078989,Low
PA33,PA33 1AA,56.40116,-4.9835660000000015,Low
PA34,PA34 4AA,56.411224,-5.47466,Low
PA35,PA35 1AG,56.43222900000001,-5.23436,Low
PA36,PA36 4AA,56.491266,-4.796671,Low
PA37,PA37 1AA,56.448531,-5.44912,Low
PA38,PA38 4BA,56.537286,-5.344456,Low
PA39,PA39 4AB,56.679865,-5.116974,Low
PA4,PA4 0AA,55.87461800000001,-4.3872300000000015,Low
PA40,PA40 4QH,56.715155,-4.966508,Low
PA41,PA41 7AA,55.68295500000001,-5.737655,Low
PA42,PA42 7AE,55.698606999999996,-6.217615,Low
PA43,PA43 7AB,55.752784999999996,-6.2902309999999995,Low
PA44,PA44 7NY,55.77570400000001,-6.250958,Low
PA45,PA45 7QL,55.815245999999995,-6.140283999999999,Low
PA46,PA46 7RB,55.85114300000001,-6.1177269999999995,Low
PA47,PA47 7SG,55.68023,-6.501097,Low
PA48,PA48 7TL,55.737605,-6.380261,Low
PA49,PA49 7UN,55.768373,-6.359656,Low
PA5,PA5 0AA,55.831314,-4.504729,Low
PA6,PA6 7AA,55.84865600000001,-4.522125,Low
PA60,PA60 7XA,55.844641,-5.947575,Low
PA61,PA61 7YN,56.07571,-6.17965,Low
PA62,PA62 6AA,56.359258,-5.8514870000000005,Low
PA63,PA63 6AH,56.38175500000001,-5.715838,Low
PA64,PA64 6AP,56.437771,-5.686131,Low
PA65,PA65 6AY,56.46595799999999,-5.698747,Low
PA66,PA66 6BH,56.324225,-6.363579,Low
PA67,PA67 6DA,56.315197,-6.239946,Low
PA68,PA68 6EH,56.420109,-6.138873,Low
PA69,PA69 6ER,56.381692,-6.06007,Low
PA7,PA7 5AA,55.902356999999995,-4.501596,Low
PA70,PA70 6HB,56.374205,-6.007236,Low
PA71,PA71 6HR,56.47760400000001,-5.980654,Low
PA72,PA72 6JB,56.517275,-5.943005,Low
PA73,PA73 6LT,56.496869,-6.13635,Low
PA74,PA74 6NH,56.532966,-6.229753,Low
PA75,PA75 6AB,56.620582999999996,-6.076341,Low
PA76,PA76 6SG,56.332806999999995,-6.3947080000000005,Low
PA77,PA77 6AB,56.506389,-6.802892,Low
PA78,PA78 6SY,56.62339300000001,-6.527557,Low
PA8,PA8 6AA,55.90157900000001,-4.4733730000000005,Low
PA80,PA80 5LQ,56.539217,-5.774979,Low
PA81,PA81 5JH,57.085288,-7.30156,Low
PA82,PA82 5AA,57.601395,-7.1633759999999995,Low
PA83,PA83 3TL,57.769927,-7.009296000000001,Low
PA84,PA84 3XU,57.872562,-6.698791,Low
PA85,PA85 3AA,57.99244399999999,-6.754001,Low
PA86,PA86 0AA,58.219573,-6.347239,Low
PA87,PA87 2AA,58.208197999999996,-6.3800419999999995,Low
PA88,PA88 5LA,57.472517,-7.3747479999999985,Low
PA9,PA9 1AA,55.815116,-4.5228589999999995,Low
PA98,PA98 1AA,55.860636,-4.429761,Low
PE1,PE1 1AA,52.575363,-0.25004299999999996,Low
PE10,PE10 0AA,52.779115000000004,-0.385327,Low
PE11,PE11 1AA,52.786395,-0.153382,Low
PE12,PE12 0AA,52.795475,0.101191,Low
PE13,PE13 1AA,52.66446,0.15745699999999999,Low
PE14,PE14 0AA,52.643857999999994,0.17435799999999999,Low
PE15,PE15 0AA,52.575627000000004,0.055259,Low
PE16,PE16 6AA,52.453663,0.048248,Low
PE17,PE17 1AA,52.448211,-0.10746199999999999,Low
PE18,PE18 0AA,52.333738000000004,-0.295628,Low
PE19,PE19 1AA,52.233225,-0.262344,Low
PE2,PE2 0AA,52.557421999999995,-0.272973,Low
PE20,PE20 1AA,52.93520899999999,-0.029751,Low
PE21,PE21 0AA,52.970206999999995,-0.012819999999999998,Low
PE22,PE22 0AA,53.010478000000006,0.11425999999999999,Low
PE23,PE23 4AA,53.154281999999995,0.066774,Low
PE24,PE24 4AA,53.108501000000004,0.2411780000000001,Low
PE25,PE25 1AA,53.14974100000001,0.34122399999999997,Low
PE26,PE26 1AA,52.448184999999995,-0.10756600000000001,Low
PE27,PE27 3AB,52.344029,-0.078574,Low
PE28,PE28 0AA,52.333507,-0.2964,Low
PE29,PE29 1AA,52.342554,-0.17083099999999998,Low
PE3,PE3 6AA,52.573094,-0.251033,Low
PE30,PE30 1AA,52.757433,0.400602,Low
PE31,PE31 6AA,52.791853,0.457675,Low
PE32,PE32 1AA,52.773208,0.546562,Low
PE33,PE33 0AA,52.656581,0.382369,Low
PE34,PE34 3AA,52.732305000000004,0.379446,Low
PE35,PE35 6AB,52.830479000000004,0.50705,Low
PE36,PE36 5AA,52.934465,0.488534,Low
PE37,PE37 7AA,52.64864,0.6854779999999999,Low
PE38,PE38 0AA,52.582577,0.40160300000000004,Low
PE4,PE4 5AA,52.624926,-0.271233,Low
PE5,PE5 7AA,52.57539000000001,-0.351531,Low
PE6,PE6 0AA,52.664153000000006,-0.17047400000000001,Low
PE7,PE7 0LA,52.549073,-0.249953,Low
PE8,PE8 4AA,52.481228,-0.469974,Low
PE9,PE9 1AA,52.653481000000006,-0.480437,Low
PE99,PE99 1AA,52.613488000000004,-0.286572,Low
PH1,PH1 1AA,56.40310899999999,-3.447357,Low
PH10,PH10 6AA,56.59149,-3.339971,Low
PH11,PH11 8AA,56.622643999999994,-3.230642,Low
PH12,PH12 8QN,56.58976,-3.164632,Low
PH13,PH13 9AA,56.545584999999996,-3.268214,Low
PH14,PH14 9AB,56.444615,-3.16447,Low
PH15,PH15 2AA,56.620135999999995,-3.863805,Low
PH16,PH16 5AA,56.696835,-3.715761,Low
PH17,PH17 2QA,56.685784,-4.576443,Low
PH18,PH18 5BA,56.77255699999999,-3.8530279999999997,Low
PH19,PH19 1AA,56.94009000000001,-4.239358999999999,Low
PH2,PH2 0AA,56.379107999999995,-3.4351760000000002,Low
PH20,PH20 1AA,57.067742,-4.116003,Low
PH21,PH21 1AB,57.12913100000001,-3.93181,Low
PH22,PH22 1AA,57.201271,-3.831385,Low
PH23,PH23 3AA,57.280628,-3.812382,Low
PH24,PH24 3AY,57.248918999999994,-3.767282,Low
PH25,PH25 3AB,57.264514,-3.6400339999999995,Low
PH26,PH26 3BS,57.303227,-3.663967,Low
PH3,PH3 1AA,56.29610400000001,-3.707642,Low
PH30,PH30 4AA,56.788984,-4.599829,Low
PH31,PH31 4AD,56.891321999999995,-4.84305,Low
PH32,PH32 4AU,57.144478,-4.682848,Low
PH33,PH33 6AA,56.818899,-5.110051,Low
PH34,PH34 4DW,56.960938,-4.906552,Low
PH35,PH35 4AA,57.06958100000001,-4.795726999999999,Low
PH36,PH36 4AA,56.69794399999999,-5.5684059999999995,Low
PH37,PH37 4LS,56.873215,-5.4559169999999995,Low
PH38,PH38 4LZ,56.873473,-5.6689,Low
PH39,PH39 4NA,56.909808999999996,-5.8420830000000015,Low
PH4,PH4 1AA,56.260826,-3.7846800000000003,Low
PH40,PH40 4PA,56.972033999999994,-5.823208999999999,Low
PH41,PH41 2RP,56.833918000000004,-6.229068,Low
PH42,PH42 4RL,56.90188000000001,-6.142749,Low
PH43,PH43 4RR,57.01540600000001,-6.281487,Low
PH44,PH44 4RS,57.056819999999995,-6.503266,Low
PH49,PH49 4AB,56.679726,-5.119657,Low
PH5,PH5 2AA,56.33020500000001,-3.836932,Low
PH50,PH50 4QE,56.71629300000001,-4.97003,Low
PH6,PH6 2AB,56.355971,-3.994771,Low
PH7,PH7 3AA,56.372517,-3.838904,Low
PH8,PH8 0AA,56.55995600000001,-3.579219,Low
PH9,PH9 0LA,56.64775600000001,-3.6816120000000003,Low
PL1,PL1 1AA,50.378262,-4.145506,Low
PL10,PL10 1AA,50.347179,-4.218744,Low
PL11,PL11 2AA,50.376227,-4.196175,Low
PL12,PL12 4AA,50.410408000000004,-4.229185,Low
PL13,PL13 1AA,50.354584,-4.454364,Low
PL14,PL14 3AA,50.454146,-4.46291,Low
PL15,PL15 0AB,50.627455,-4.379764,Low
PL16,PL16 0AA,50.643260999999995,-4.28302,Low
PL17,PL17 0AA,50.505497999999996,-4.302994,Low
PL18,PL18 9AA,50.509135,-4.210998,Low
PL19,PL19 0AA,50.549144,-4.144024,Low
PL2,PL2 1AA,50.379215,-4.168814,Low
PL20,PL20 6AA,50.492588,-4.091055,Low
PL21,PL21 0AA,50.393795000000004,-3.9196400000000002,Low
PL22,PL22 0AA,50.406973,-4.671289,Low
PL23,PL23 1AA,50.336632,-4.633454,Low
PL24,PL24 2AA,50.351803000000004,-4.692469,Low
PL25,PL25 3AA,50.346918,-4.778491000000002,Low
PL26,PL26 6AA,50.327141,-4.77305,Low
PL27,PL27 6AA,50.516883,-4.833215,Low
PL28,PL28 8AA,50.541638,-4.93907,Low
PL29,PL29 3AB,50.594433,-4.82935,Low
PL3,PL3 4AA,50.385191999999996,-4.157439,Low
PL30,PL30 3AA,50.483769,-4.766438,Low
PL31,PL31 1AA,50.470079999999996,-4.719072,Low
PL32,PL32 9AA,50.621595,-4.680059,Low
PL33,PL33 9AA,50.62618,-4.728594999999999,Low
PL34,PL34 0AA,50.66235800000001,-4.747279,Low
PL35,PL35 0AA,50.685840999999996,-4.693461,Low
PL4,PL4 0AA,50.370281,-4.137847,Low
PL5,PL5 1AA,50.398396999999996,-4.180961,Low
PL6,PL6 5AA,50.413919,-4.1188379999999984,Low
PL7,PL7 1AA,50.38765,-4.059087,Low
PL8,PL8 1AA,50.3141,-4.039374,Low
PL9,PL9 0AA,50.336518,-4.113903,Low
PL95,PL95 1SA,50.436166,-4.105735,Low
PO1,PO1 1AA,50.799149,-1.088401,Low
PO10,PO10 7AA,50.847336999999996,-0.936055,Low
PO11,PO11 0AA,50.786605,-0.9882059999999999,Low
PO12,PO12 1AA,50.795161,-1.1184020000000001,Low
PO13,PO13 0AA,50.831168,-1.168588,Low
PO14,PO14 1AA,50.854076,-1.193539,Low
PO15,PO15 5AA,50.854107,-1.1953,Low
PO16,PO16 0AA,50.852447,-1.181691,Low
PO17,PO17 5AA,50.896712,-1.183447,Low
PO18,PO18 0AA,50.864906,-0.783792,Low
PO19,PO19 1AA,50.83077,-0.781342,Low
PO2,PO2 0AA,50.813835,-1.078264,Low
PO20,PO20 0AA,50.730021,-0.7881229999999999,Low
PO21,PO21 1AA,50.787134,-0.677056,Low
PO22,PO22 0AA,50.832719,-0.620314,Low
PO3,PO3 5AA,50.809432,-1.064058,Low
PO30,PO30 1AA,50.699427,-1.297634,Low
PO31,PO31 7AA,50.761196999999996,-1.300354,Low
PO32,PO32 6AA,50.761763,-1.288478,Low
PO33,PO33 1AA,50.722463,-1.14497,Low
PO34,PO34 5AA,50.71952,-1.112172,Low
PO35,PO35 5AA,50.691037,-1.0907799999999999,Low
PO36,PO36 0AA,50.673476,-1.144572,Low
PO37,PO37 6AA,50.627108,-1.178312,Low
PO38,PO38 1AA,50.596985,-1.210005,Low
PO39,PO39 0AA,50.68507,-1.531742,Low
PO4,PO4 0AA,50.795352,-1.0744850000000001,Low
PO40,PO40 0AA,50.682814,-1.5251629999999998,Low
PO41,PO41 0AB,50.70957,-1.465282,Low
PO5,PO5 1AA,50.794521,-1.0809,Low
PO6,PO6 1AA,50.848024,-1.024976,Low
PO7,PO7 3AB,50.881278,-1.042305,Low
PO8,PO8 0AA,50.91499500000001,-0.9912979999999999,Low
PO9,PO9 1AA,50.851164000000004,-0.979864,Low
PR0,PR0 2AA,53.758805,-2.683907,Low
PR1,PR1 0AA,53.749736999999996,-2.730892,Low
PR11,PR11 1AA,53.759769999999996,-2.684878,Low
PR2,PR2 0AA,53.754364,-2.7087380000000003,Low
PR25,PR25 1AA,53.687725,-2.711843,Low
PR26,PR26 6AA,53.703897,-2.7129939999999997,Low
PR3,PR3 0AA,53.94798,-2.773741,Low
PR4,PR4 0AA,53.790997,-2.749126,Low
PR5,PR5 0AA,53.73398100000001,-2.622625,Low
PR6,PR6 0AA,53.654112,-2.626032,Low
PR7,PR7 1AA,53.65416,-2.6305259999999997,Low
PR8,PR8 1AA,53.648192,-3.00432,Low
PR9,PR9 0AA,53.648669999999996,-3.003061,Low
RG1,RG1 1AA,51.460725,-0.974799,Low
RG10,RG10 0AA,51.475505,-0.8605,Low
RG11,RG11 1AA,51.410738,-0.8350780000000001,Low
RG12,RG12 0FA,51.415597999999996,-0.771207,Low
RG13,RG13 1AA,51.40189,-1.3257450000000002,Low
RG14,RG14 1AA,51.402107,-1.324501,Low
RG15,RG15 0AA,51.349286,-1.4049180000000001,Low
RG16,RG16 0AA,51.50331,-1.293995,Low
RG17,RG17 0AA,51.411566,-1.517125,Low
RG18,RG18 0AA,51.481676,-1.2282819999999999,Low
RG19,RG19 3AA,51.403218,-1.256859,Low
RG2,RG2 0AA,51.421419,-0.9724,Low
RG20,RG20 0AA,51.349259,-1.4049610000000001,Low
RG21,RG21 1AA,51.276348999999996,-1.1082370000000001,Low
RG22,RG22 4AA,51.253925,-1.1049879999999999,Low
RG23,RG23 7AA,51.250345,-1.175897,Low
RG24,RG24 0AA,51.258209,-1.037421,Low
RG25,RG25 1AA,51.255174,-0.935125,Low
RG26,RG26 3AA,51.340695000000004,-1.127333,Low
RG27,RG27 0AA,51.317975,-1.024979,Low
RG28,RG28 7AA,51.229423,-1.339467,Low
RG29,RG29 1AA,51.255122,-0.935299,Low
RG3,RG3 1AA,51.455978,-0.9903489999999999,Low
RG30,RG30 1AA,51.455978,-0.9903489999999999,Low
RG31,RG31 4AA,51.44249600000001,-1.04692,Low
RG4,RG4 0AA,51.466874,-0.965405,Low
RG40,RG40 1AA,51.410738,-0.8350780000000001,Low
RG41,RG41 1AA,51.414146,-0.841391,Low
RG42,RG42 1AB,51.420357,-0.769641,Low
RG45,RG45 6AA,51.368195,-0.8195950000000001,Low
RG5,RG5 3AA,51.458806,-0.916317,Low
RG6,RG6 1AA,51.457625,-0.945636,Low
RG7,RG7 1AA,51.392218,-0.973974,Low
RG8,RG8 0AA,51.523244,-1.13182,Low
RG9,RG9 1AA,51.535931,-0.90402,Low
RH1,RH1 1AA,51.240567,-0.164682,Low
RH10,RH10 0AA,51.11717700000001,-0.188479,Low
RH11,RH11 0AA,51.123739,-0.20166900000000001,Low
RH12,RH12 0AA,51.101905,-0.24279699999999999,Low
RH13,RH13 0AA,51.053155,-0.322191,Low
RH14,RH14 0AA,51.039381,-0.520772,Low
RH15,RH15 0AA,50.95286,-0.127203,Low
RH16,RH16 1AA,51.006415000000004,-0.103822,Low
RH17,RH17 1RS,51.01337,-0.096852,Low
RH18,RH18 5AA,51.097155,0.033757,Low
RH19,RH19 1AA,51.125871999999994,-0.009743,Low
RH2,RH2 0AA,51.23800900000001,-0.20498200000000005,Low
RH20,RH20 1AA,50.957251,-0.511777,Low
RH3,RH3 7AA,51.238367,-0.260852,Low
RH4,RH4 1AA,51.231714000000004,-0.330759,Low
RH5,RH5 4AA,51.23478,-0.321924,Low
RH6,RH6 0AA,51.16833,-0.17890899999999998,Low
RH7,RH7 6AA,51.174318,-0.017113999999999997,Low
RH77,RH77 1AA,51.138775,-0.16977899999999999,Low
RH8,RH8 0AA,51.259899,-0.0040880000000000005,Low
RH9,RH9 8AA,51.251096999999994,-0.065272,Low
RM1,RM1 1AA,51.5776,0.178261,Low
RM10,RM10 7AA,51.554173,0.168068,Low
RM11,RM11 1AA,51.570192999999996,0.188367,Low
RM12,RM12 3UP,51.561347999999995,0.194293,Low
RM13,RM13 0AA,51.516766,0.19212,Low
RM14,RM14 1AA,51.559384,0.250465,Low
RM15,RM15 4AA,51.49937,0.262348,Low
RM16,RM16 1AA,51.477623,0.302661,Low
RM17,RM17 5AA,51.492202,0.31993499999999997,Low
RM18,RM18 7AA,51.462444,0.360003,Low
RM19,RM19 1AB,51.479919,0.320751,Low
RM2,RM2 5AA,51.577913,0.190919,Low
RM20,RM20 1AF,51.485853999999996,0.27905,Low
RM3,RM3 0AA,51.59325,0.214614,Low
RM4,RM4 1AA,51.65325,0.14489100000000002,Low
RM5,RM5 2AA,51.59708,0.16228299999999998,Low
RM50,RM50 1DA,51.57025,0.17063699999999998,Low
RM6,RM6 4AA,51.569757,0.12831700000000001,Low
RM7,RM7 0AA,51.572441999999995,0.180091,Low
RM8,RM8 1AA,51.5613,0.147398,Low
RM9,RM9 4AA,51.544066,0.12230099999999999,Low
S1,S1 1AA,53.381455,-1.4642950000000001,Low
S10,S10 1AA,53.371716000000006,-1.525018,Low
S11,S11 0AA,53.36346999999999,-1.508505,Low
S12,S12 2AA,53.360402,-1.427084,Low
S13,S13 7AD,53.355875,-1.362074,Low
S14,S14 1AA,53.33951500000001,-1.450717,Low
S17,S17 3AA,53.336751,-1.538936,Low
S18,S18 1BF,53.300027,-1.452695,Low
S19,S19 5AA,53.325814,-1.361801,Low
S2,S2 1AA,53.372935,-1.4165450000000002,Low
S20,S20 1AA,53.352474,-1.340191,Low
S21,S21 1AA,53.320174,-1.31721,Low
S25,S25 1AA,53.387108,-1.2191610000000002,Low
S26,S26 1AB,53.36423900000001,-1.263068,Low
S3,S3 7AA,53.385293999999995,-1.472666,Low
S30,S30 1AA,53.315169999999995,-1.7037240000000002,Low
S31,S31 0AA,53.364872,-1.301153,Low
S32,S32 1AA,53.330560999999996,-1.654247,Low
S33,S33 0AA,53.348204,-1.689571,Low
S35,S35 0AA,53.425065000000004,-1.5438530000000001,Low
S36,S36 0AB,53.48146,-1.5936219999999999,Low
S4,S4 7AA,53.403773,-1.4620440000000001,Low
S40,S40 1AA,53.23534,-1.434583,Low
S41,S41 0AA,53.22295,-1.413522,Low
S42,S42 5AA,53.198820999999995,-1.3985670000000001,Low
S43,S43 1AA,53.255212,-1.401015,Low
S44,S44 5AA,53.233596999999996,-1.389211,Low
S45,S45 0AA,53.164683,-1.479142,Low
S49,S49 1AA,53.23534,-1.434583,Low
S5,S5 0AA,53.436129,-1.44565,Low
S6,S6 1AA,53.425442000000004,-1.4922,Low
S60,S60 1AA,53.429157,-1.358344,Low
S61,S61 1AA,53.430717,-1.3726049999999999,Low
S62,S62 5AA,53.461468999999994,-1.342946,Low
S63,S63 0AA,53.548764,-1.3137940000000001,Low
S64,S64 0AA,53.493106000000004,-1.266491,Low
S65,S65 1AA,53.430735999999996,-1.356034,Low
S66,S66 0AA,53.420738,-1.284437,Low
S7,S7 1AA,53.364208,-1.48325,Low
S70,S70 1AA,53.55161800000001,-1.482797,Low
S71,S71 1AA,53.550689,-1.4758360000000001,Low
S72,S72 0AA,53.554759,-1.352431,Low
S73,S73 0AA,53.522342,-1.398039,Low
S74,S74 0AA,53.498231000000004,-1.461393,Low
S75,S75 1AA,53.563928000000004,-1.494499,Low
S8,S8 0AA,53.362520999999994,-1.475532,Low
S80,S80 1AA,53.305294999999994,-1.122883,Low
S81,S81 0AA,53.311391,-1.11707,Low
S9,S9 1AA,53.410113,-1.433622,Low
S95,S95 1AA,53.404256999999994,-1.430827,Low
S96,S96 5AL,53.401877,-1.4235790000000001,Low
S97,S97 3AD,53.508603,-1.332929,Low
S98,S98 1AA,53.404256999999994,-1.430827,Low
S99,S99 1AA,53.40366700000001,-1.4314069999999999,Low
SA1,SA1 1AA,51.647984,-3.9235860000000002,Low
SA10,SA10 6AA,51.655731,-3.845975,Low
SA11,SA11 1AA,51.656602,-3.806166,Low
SA12,SA12 6AB,51.592442999999996,-3.799954,Low
SA13,SA13 1AA,51.592215,-3.7781,Low
SA14,SA14 6AA,51.755321,-4.1172889999999995,Low
SA15,SA15 1AA,51.680609999999994,-4.163201,Low
SA16,SA16 0AA,51.685988,-4.252144,Low
SA17,SA17 4AA,51.720077,-4.2419660000000015,Low
SA18,SA18 1AA,51.812893,-3.867857,Low
SA19,SA19 0AA,51.891366999999995,-3.988493,Low
SA2,SA2 0AA,51.617378,-3.966725,Low
SA20,SA20 0AA,51.993891,-3.7969019999999998,Low
SA3,SA3 1AA,51.588745,-4.195876999999999,Low
SA31,SA31 1AA,51.856851,-4.304933999999999,Low
SA32,SA32 7AA,51.885566,-4.268795,Low
SA33,SA33 4AA,51.819638,-4.497025,Low
SA34,SA34 0AA,51.818983,-4.615142,Low
SA35,SA35 0AA,51.984277,-4.494232,Low
SA36,SA36 0DS,51.95645,-4.607928,Low
SA37,SA37 0EB,52.02549000000001,-4.582571,Low
SA38,SA38 9AA,52.039081,-4.467272,Low
SA39,SA39 9AA,52.004415,-4.264328,Low
SA4,SA4 0AA,51.714504999999996,-4.063549,Low
SA40,SA40 9AA,52.071275,-4.149063,Low
SA41,SA41 3PL,52.026151,-4.68091,Low
SA42,SA42 0LT,52.018198999999996,-4.8281160000000005,Low
SA43,SA43 1AA,52.086387,-4.657062000000002,Low
SA44,SA44 4AA,52.03794,-4.313022,Low
SA45,SA45 9NG,52.214651,-4.358555,Low
SA46,SA46 0AA,52.24308,-4.258592,Low
SA47,SA47 0NA,52.193919,-4.312037,Low
SA48,SA48 7AA,52.111895000000004,-4.077189,Low
SA5,SA5 4AA,51.641109,-3.9779839999999997,Low
SA6,SA6 5AA,51.682567,-3.911541,Low
SA61,SA61 1AA,51.801349,-4.967517,Low
SA62,SA62 3AA,51.786727,-5.020011,Low
SA63,SA63 4AA,51.851777,-4.879126,Low
SA64,SA64 0AA,52.002291,-4.996071,Low
SA65,SA65 0AA,51.99607,-4.9775599999999995,Low
SA66,SA66 7HB,51.826126,-4.727412999999999,Low
SA67,SA67 7AA,51.80052,-4.743824,Low
SA68,SA68 0NH,51.727337,-4.746904,Low
SA69,SA69 9AA,51.713889,-4.7017,Low
SA7,SA7 0AA,51.668671999999994,-3.905619,Low
SA70,SA70 7AA,51.671929999999996,-4.699128,Low
SA71,SA71 4AA,51.673488,-4.908025,Low
SA72,SA72 4AA,51.694306,-4.927455,Low
SA73,SA73 1AA,51.720303,-5.0232980000000005,Low
SA8,SA8 3AA,51.716570000000004,-3.848467,Low
SA80,SA80 8AA,51.647959,-3.924033,Low
SA9,SA9 1AA,51.77339600000001,-3.7543260000000003,Low
SA99,SA99 1AA,51.669996999999995,-3.945445,Low
SE1,SE1 0AA,51.498708,-0.101772,Low
SE10,SE10 0AA,51.487122,0.0032840000000000005,Low
SE11,SE11 4AA,51.485572999999995,-0.109779,Low
SE12,SE12 0AA,51.449265999999994,0.013068000000000001,Low
SE13,SE13 5AA,51.4596,-0.005968,Low
SE14,SE14 5AA,51.474866999999996,-0.046932999999999996,Low
SE15,SE15 1AA,51.47681,-0.068163,Low
SE16,SE16 1AA,51.491797,-0.042421,Low
SE17,SE17 1AA,51.489348,-0.09135800000000001,Low
SE18,SE18 1AA,51.484460999999996,0.084733,Low
SE19,SE19 1AA,51.420963,-0.08606699999999999,Low
SE1P,SE1P 4AA,51.492762,-0.080152,Low
SE2,SE2 0AA,51.481603,0.12271199999999999,Low
SE20,SE20 7AA,51.409107,-0.059069,Low
SE21,SE21 7AA,51.434204,-0.085226,Low
SE22,SE22 0AA,51.447688,-0.072271,Low
SE23,SE23 1AA,51.443835,-0.049207,Low
SE24,SE24 0AA,51.464,-0.09315,Low
SE25,SE25 4AA,51.40169,-0.07611799999999999,Low
SE26,SE26 4AA,51.429772,-0.046095,Low
SE27,SE27 0AA,51.436516,-0.10513199999999999,Low
SE28,SE28 0AA,51.492036999999996,0.08706699999999999,Low
SE3,SE3 0AA,51.467676000000004,0.018169,Low
SE4,SE4 1AA,51.453268,-0.032498,Low
SE5,SE5 0AA,51.481796,-0.090377,Low
SE6,SE6 1AA,51.445315,-0.006202,Low
SE7,SE7 7AA,51.483027,0.034874,Low
SE8,SE8 3AA,51.486013,-0.031593,Low
SE9,SE9 1AA,51.450353,0.062322,Low
SE99,SE99 7UT,51.478246,-0.081697,Low
SG1,SG1 1AA,51.896084,-0.203001,Low
SG10,SG10 6AA,51.850662,0.062527,Low
SG11,SG11 1AA,51.848612,-0.022838,Low
SG12,SG12 0AA,51.813411,-0.035406,Low
SG13,SG13 6PU,51.797973999999996,-0.014685,Low
SG14,SG14 1AA,51.796223,-0.075962,Low
SG15,SG15 6AA,52.013345,-0.263444,Low
SG16,SG16 6AA,52.030975,-0.286013,Low
SG17,SG17 5AA,52.037901,-0.331864,Low
SG18,SG18 0AA,52.094972999999996,-0.266013,Low
SG19,SG19 1AA,52.12858,-0.288552,Low
SG2,SG2 0AA,51.911026,-0.17649600000000001,Low
SG3,SG3 6AA,51.864255,-0.180349,Low
SG4,SG4 0AA,51.960347,-0.267079,Low
SG5,SG5 1AA,51.949135999999996,-0.276359,Low
SG6,SG6 1AA,51.988347999999995,-0.219452,Low
SG7,SG7 2DP,51.907314,-0.158154,Low
SG8,SG8 0AA,52.109396999999994,-0.05068,Low
SG9,SG9 0AA,51.947789,0.00198,Low
SK1,SK1 1AA,53.407561,-2.161562,Low
SK10,SK10 1AA,53.261274,-2.129075,Low
SK11,SK11 0AA,53.269293999999995,-2.087629,Low
SK12,SK12 1AA,53.350359,-2.123113,Low
SK13,SK13 0AA,53.445528,-1.986303,Low
SK14,SK14 1AA,53.451877,-2.0787,Low
SK15,SK15 1AA,53.484924,-2.0539560000000003,Low
SK16,SK16 4AA,53.476511,-2.083898,Low
SK17,SK17 0AA,53.198103,-1.8561349999999999,Low
SK2,SK2 5AA,53.404176,-2.137047,Low
SK22,SK22 1AA,53.379281999999996,-1.9736240000000005,Low
SK23,SK23 0BA,53.328088,-1.910594,Low
SK3,SK3 0AA,53.393449,-2.186109,Low
SK4,SK4 1AA,53.408836,-2.1618060000000003,Low
SK5,SK5 6AA,53.437416000000006,-2.158544,Low
SK6,SK6 0AA,53.41898000000001,-2.101193,Low
SK7,SK7 0AD,53.356375,-2.165514,Low
SK8,SK8 1AA,53.393919,-2.216788,Low
SK9,SK9 0AD,53.328229,-2.231364,Low
SL0,SL0 0AA,51.521716999999995,-0.507758,Low
SL1,SL1 0AA,51.508271,-0.5846180000000001,Low
SL2,SL2 1AA,51.526759999999996,-0.614895,Low
SL3,SL3 0AA,51.475659,-0.51641,Low
SL4,SL4 1AA,51.481162,-0.610401,Low
SL5,SL5 0AA,51.402678,-0.6526890000000001,Low
SL6,SL6 0AA,51.525622999999996,-0.700973,Low
SL60,SL60 1AB,51.518545,-0.7147939999999999,Low
SL7,SL7 1AA,51.570925,-0.775187,Low
SL8,SL8 5AA,51.575941,-0.70827,Low
SL9,SL9 0AA,51.608595,-0.553672,Low
SL95,SL95 1AA,51.508271,-0.5846180000000001,Low
SM1,SM1 1AA,51.35991,-0.19303800000000002,Low
SM2,SM2 5AA,51.353102,-0.18773399999999998,Low
SM3,SM3 2TN,51.369597999999996,-0.1597,Low
SM4,SM4 4AB,51.384566,-0.224633,Low
SM5,SM5 1AA,51.380313,-0.183642,Low
SM6,SM6 0AA,51.365888,-0.153082,Low
SM7,SM7 1AA,51.319039000000004,-0.21355900000000005,Low
SN1,SN1 1AA,51.563686,-1.787885,Low
SN10,SN10 1AA,51.351623,-1.992039,Low
SN11,SN11 0AA,51.434022,-2.001591,Low
SN12,SN12 6AA,51.369376,-2.134624,Low
SN13,SN13 0AA,51.434767,-2.195509,Low
SN14,SN14 0AA,51.461952000000004,-2.127656,Low
SN15,SN15 1AA,51.465569,-2.1171580000000003,Low
SN16,SN16 0AA,51.583966,-2.099047,Low
SN17,SN17 1AD,51.546535,-1.8424470000000002,Low
SN2,SN2 1AA,51.570516999999995,-1.777162,Low
SN25,SN25 1AB,51.59522800000001,-1.82676,Low
SN26,SN26 7AB,51.612612,-1.790185,Low
SN3,SN3 1AA,51.55975,-1.769887,Low
SN38,SN38 0AD,51.564248,-1.7856470000000002,Low
SN4,SN4 0AA,51.557975,-1.707798,Low
